date,institution,province,consumable,enrolment,occupancy_rate,is_exam_month,is_event_month,rainfall_mm,quantity_used
2018-12-01,EAV Tumba,Kigali,Toiletries,399,76.4,0,0,96.7,347.26
2019-01-01,EAV Tumba,Kigali,Toiletries,403,68.6,0,0,93.7,337.2
2019-02-01,EAV Tumba,Kigali,Toiletries,401,72.3,0,0,68.9,355.47
2019-03-01,EAV Tumba,Kigali,Toiletries,357,86.0,0,1,52.7,458.4
2019-04-01,EAV Tumba,Kigali,Toiletries,378,79.2,0,0,81.2,558.09
2019-05-01,EAV Tumba,Kigali,Toiletries,379,74.2,0,0,64.9,640.35
2019-06-01,EAV Tumba,Kigali,Toiletries,364,74.5,1,0,109.0,659.35
2019-07-01,EAV Tumba,Kigali,Toiletries,394,71.0,0,0,91.3,542.93
2019-08-01,EAV Tumba,Kigali,Toiletries,428,89.7,0,0,73.3,495.52
2019-09-01,EAV Tumba,Kigali,Toiletries,397,92.6,0,1,65.9,587.82
2019-10-01,EAV Tumba,Kigali,Toiletries,450,67.6,0,0,107.1,439.63
2019-11-01,EAV Tumba,Kigali,Toiletries,388,70.4,1,0,72.5,338.04
2019-12-01,EAV Tumba,Kigali,Toiletries,380,62.2,0,0,91.0,272.82
2020-01-01,EAV Tumba,Kigali,Toiletries,407,59.6,0,0,99.9,334.63
2020-02-01,EAV Tumba,Kigali,Toiletries,340,75.0,0,0,126.8,319.23
2020-03-01,EAV Tumba,Kigali,Toiletries,450,75.4,0,1,68.8,515.72
2020-04-01,EAV Tumba,Kigali,Toiletries,416,72.6,0,0,106.2,478.81
2020-05-01,EAV Tumba,Kigali,Toiletries,405,60.7,0,0,86.7,496.33
2020-06-01,EAV Tumba,Kigali,Toiletries,377,81.9,1,0,122.7,697.71
2020-07-01,EAV Tumba,Kigali,Toiletries,367,69.5,0,0,126.4,535.86
2020-08-01,EAV Tumba,Kigali,Toiletries,469,75.1,0,0,95.8,538.16
2020-09-01,EAV Tumba,Kigali,Toiletries,404,70.8,0,1,111.2,521.81
2020-10-01,EAV Tumba,Kigali,Toiletries,376,61.4,0,0,34.9,364.59
2020-11-01,EAV Tumba,Kigali,Toiletries,366,54.8,1,0,101.7,405.52
2020-12-01,EAV Tumba,Kigali,Toiletries,399,78.7,0,0,92.5,313.2
2021-01-01,EAV Tumba,Kigali,Toiletries,427,69.7,0,0,98.0,341.68
2021-02-01,EAV Tumba,Kigali,Toiletries,379,79.9,0,0,84.8,353.67
2021-03-01,EAV Tumba,Kigali,Toiletries,416,64.8,0,1,90.8,479.91
2021-04-01,EAV Tumba,Kigali,Toiletries,432,75.8,0,0,89.2,566.89
2021-05-01,EAV Tumba,Kigali,Toiletries,441,76.5,0,0,90.3,528.09
2021-06-01,EAV Tumba,Kigali,Toiletries,368,69.6,1,0,71.7,620.31
2021-07-01,EAV Tumba,Kigali,Toiletries,401,76.2,0,0,87.9,586.28
2021-08-01,EAV Tumba,Kigali,Toiletries,401,56.2,0,0,61.8,472.32
2021-09-01,EAV Tumba,Kigali,Toiletries,363,76.8,0,1,135.9,519.1
2021-10-01,EAV Tumba,Kigali,Toiletries,393,83.9,0,0,94.5,377.43
2021-11-01,EAV Tumba,Kigali,Toiletries,381,69.6,1,0,78.4,368.89
2021-12-01,EAV Tumba,Kigali,Toiletries,404,72.0,0,0,103.1,339.33
2022-01-01,EAV Tumba,Kigali,Toiletries,428,60.1,0,0,13.4,345.63
2022-02-01,EAV Tumba,Kigali,Toiletries,358,70.2,0,0,54.9,303.57
2022-03-01,EAV Tumba,Kigali,Toiletries,416,78.1,0,1,72.7,399.83
2022-04-01,EAV Tumba,Kigali,Toiletries,383,75.1,0,0,45.6,510.21
2022-05-01,EAV Tumba,Kigali,Toiletries,399,76.6,0,0,93.6,519.99
2022-06-01,EAV Tumba,Kigali,Toiletries,435,70.7,1,0,89.2,630.25
2022-07-01,EAV Tumba,Kigali,Toiletries,386,64.9,0,0,84.8,605.1
2022-08-01,EAV Tumba,Kigali,Toiletries,358,59.1,0,0,134.1,452.47
2022-09-01,EAV Tumba,Kigali,Toiletries,379,80.3,0,1,71.8,559.1
2022-10-01,EAV Tumba,Kigali,Toiletries,420,68.1,0,0,154.7,359.09
2022-11-01,EAV Tumba,Kigali,Toiletries,422,74.4,1,0,129.1,436.07
2022-12-01,EAV Tumba,Kigali,Toiletries,400,66.0,0,0,103.8,285.29
2023-01-01,EAV Tumba,Kigali,Toiletries,460,73.1,0,0,79.0,354.47
2023-02-01,EAV Tumba,Kigali,Toiletries,359,64.2,0,0,126.0,328.98
2023-03-01,EAV Tumba,Kigali,Toiletries,368,76.3,0,1,125.6,502.17
2023-04-01,EAV Tumba,Kigali,Toiletries,429,65.9,0,0,47.3,572.75
2023-05-01,EAV Tumba,Kigali,Toiletries,390,70.0,0,0,129.8,569.17
2023-06-01,EAV Tumba,Kigali,Toiletries,413,89.3,1,0,70.7,763.54
2023-07-01,EAV Tumba,Kigali,Toiletries,401,74.1,0,0,135.9,582.78
2023-08-01,EAV Tumba,Kigali,Toiletries,416,80.6,0,0,79.1,496.33
2023-09-01,EAV Tumba,Kigali,Toiletries,368,56.3,0,1,151.7,401.61
2023-10-01,EAV Tumba,Kigali,Toiletries,393,69.8,0,0,99.2,392.68
2023-11-01,EAV Tumba,Kigali,Toiletries,425,67.3,1,0,85.0,387.4
2023-12-01,EAV Tumba,Kigali,Toiletries,392,84.9,0,0,104.7,339.03
2018-01-01,EAV Tumba,Kigali,Paper Products,419,81.4,0,0,95.4,205.87
2018-02-01,EAV Tumba,Kigali,Paper Products,411,66.8,0,0,74.1,259.55
2018-03-01,EAV Tumba,Kigali,Paper Products,437,72.2,0,1,99.3,382.51
2018-04-01,EAV Tumba,Kigali,Paper Products,407,92.8,0,0,107.0,314.86
2018-05-01,EAV Tumba,Kigali,Paper Products,422,75.0,0,0,128.7,403.95
2018-06-01,EAV Tumba,Kigali,Paper Products,395,62.2,1,0,83.7,392.35
2018-07-01,EAV Tumba,Kigali,Paper Products,382,76.7,0,0,140.1,380.6
2018-08-01,EAV Tumba,Kigali,Paper Products,364,75.6,0,0,125.9,312.57
2018-09-01,EAV Tumba,Kigali,Paper Products,395,72.1,0,1,66.5,338.13
2018-10-01,EAV Tumba,Kigali,Paper Products,396,75.4,0,0,63.4,242.89
2018-11-01,EAV Tumba,Kigali,Paper Products,421,69.0,1,0,141.8,244.98
2018-12-01,EAV Tumba,Kigali,Paper Products,406,79.5,0,0,47.4,182.75
2019-01-01,EAV Tumba,Kigali,Paper Products,354,82.1,0,0,73.4,257.78
2019-02-01,EAV Tumba,Kigali,Paper Products,383,73.5,0,0,136.3,285.86
2019-03-01,EAV Tumba,Kigali,Paper Products,461,81.7,0,1,120.7,374.28
2019-04-01,EAV Tumba,Kigali,Paper Products,423,67.6,0,0,65.5,340.76
2019-05-01,EAV Tumba,Kigali,Paper Products,394,68.4,0,0,110.9,390.47
2019-06-01,EAV Tumba,Kigali,Paper Products,402,83.8,1,0,55.7,452.13
2019-07-01,EAV Tumba,Kigali,Paper Products,378,57.1,0,0,87.5,337.93
2019-08-01,EAV Tumba,Kigali,Paper Products,445,77.0,0,0,59.3,414.82
2019-09-01,EAV Tumba,Kigali,Paper Products,436,76.7,0,1,83.2,315.63
2019-10-01,EAV Tumba,Kigali,Paper Products,388,80.7,0,0,146.5,285.64
2019-11-01,EAV Tumba,Kigali,Paper Products,385,63.0,1,0,94.2,204.12
2019-12-01,EAV Tumba,Kigali,Paper Products,409,70.8,0,0,76.0,180.39
2020-01-01,EAV Tumba,Kigali,Paper Products,415,67.7,0,0,54.9,167.58
2020-02-01,EAV Tumba,Kigali,Paper Products,399,86.2,0,0,139.8,252.84
2020-03-01,EAV Tumba,Kigali,Paper Products,381,75.8,0,1,60.0,328.48
2020-04-01,EAV Tumba,Kigali,Paper Products,422,81.8,0,0,87.0,352.71
2020-05-01,EAV Tumba,Kigali,Paper Products,373,65.4,0,0,83.2,360.56
2020-06-01,EAV Tumba,Kigali,Paper Products,427,65.6,1,0,134.8,432.12
2020-07-01,EAV Tumba,Kigali,Paper Products,399,66.0,0,0,17.3,387.08
2020-08-01,EAV Tumba,Kigali,Paper Products,422,69.7,0,0,92.0,357.32
2020-09-01,EAV Tumba,Kigali,Paper Products,353,67.8,0,1,113.8,271.28
2020-10-01,EAV Tumba,Kigali,Paper Products,408,61.1,0,0,104.0,241.13
2020-11-01,EAV Tumba,Kigali,Paper Products,351,81.3,1,0,68.0,228.67
2020-12-01,EAV Tumba,Kigali,Paper Products,406,81.2,0,0,59.5,215.06
2021-01-01,EAV Tumba,Kigali,Paper Products,412,77.5,0,0,95.3,218.19
2021-02-01,EAV Tumba,Kigali,Paper Products,375,72.7,0,0,57.8,186.5
2021-03-01,EAV Tumba,Kigali,Paper Products,413,79.2,0,1,19.1,309.3
2021-04-01,EAV Tumba,Kigali,Paper Products,418,88.5,0,0,90.6,344.2
2021-05-01,EAV Tumba,Kigali,Paper Products,394,83.0,0,0,70.6,358.03
2021-06-01,EAV Tumba,Kigali,Paper Products,385,64.4,1,0,93.7,474.35
2021-07-01,EAV Tumba,Kigali,Paper Products,409,70.0,0,0,81.2,324.63
2021-08-01,EAV Tumba,Kigali,Paper Products,426,71.4,0,0,84.6,435.41
2021-09-01,EAV Tumba,Kigali,Paper Products,408,66.0,0,1,77.2,348.11
2021-10-01,EAV Tumba,Kigali,Paper Products,403,60.5,0,0,117.6,227.11
2021-11-01,EAV Tumba,Kigali,Paper Products,456,80.6,1,0,76.6,302.09
2021-12-01,EAV Tumba,Kigali,Paper Products,402,78.8,0,0,104.5,196.94
2022-01-01,EAV Tumba,Kigali,Paper Products,380,80.2,0,0,80.0,211.94
2022-02-01,EAV Tumba,Kigali,Paper Products,371,75.4,0,0,151.9,223.78
2022-03-01,EAV Tumba,Kigali,Paper Products,400,83.3,0,1,87.6,348.74
2022-04-01,EAV Tumba,Kigali,Paper Products,368,75.4,0,0,84.4,355.9
2022-05-01,EAV Tumba,Kigali,Paper Products,435,92.7,0,0,107.4,424.52
2022-06-01,EAV Tumba,Kigali,Paper Products,405,69.2,1,0,100.2,426.74
2022-07-01,EAV Tumba,Kigali,Paper Products,405,82.5,0,0,59.8,421.75
2022-08-01,EAV Tumba,Kigali,Paper Products,439,71.1,0,0,26.3,334.21
2022-09-01,EAV Tumba,Kigali,Paper Products,438,71.8,0,1,60.0,322.94
2022-10-01,EAV Tumba,Kigali,Paper Products,425,76.4,0,0,82.8,253.13
2022-11-01,EAV Tumba,Kigali,Paper Products,388,64.6,1,0,138.5,233.82
2022-12-01,EAV Tumba,Kigali,Paper Products,436,84.2,0,0,119.9,215.73
2023-01-01,EAV Tumba,Kigali,Paper Products,412,71.8,0,0,62.9,225.89
2023-02-01,EAV Tumba,Kigali,Paper Products,364,81.5,0,0,76.1,252.07
2023-03-01,EAV Tumba,Kigali,Paper Products,408,69.9,0,1,107.6,311.2
2023-04-01,EAV Tumba,Kigali,Paper Products,426,61.2,0,0,93.8,385.56
2023-05-01,EAV Tumba,Kigali,Paper Products,369,66.6,0,0,105.4,355.27
2023-06-01,EAV Tumba,Kigali,Paper Products,410,75.9,1,0,109.0,490.4
2023-07-01,EAV Tumba,Kigali,Paper Products,412,70.1,0,0,110.2,429.0
2023-08-01,EAV Tumba,Kigali,Paper Products,396,64.2,0,0,123.2,323.53
2023-09-01,EAV Tumba,Kigali,Paper Products,334,78.8,0,1,73.9,304.7
2023-10-01,EAV Tumba,Kigali,Paper Products,409,73.5,0,0,111.3,244.75
2023-11-01,EAV Tumba,Kigali,Paper Products,415,69.9,1,0,112.2,264.68
2023-12-01,EAV Tumba,Kigali,Paper Products,371,80.7,0,0,73.9,218.65
2018-01-01,IPRC Kigali,Kigali,Soap & Detergent,441,88.7,0,0,83.3,469.12
2018-02-01,IPRC Kigali,Kigali,Soap & Detergent,429,71.6,0,0,114.0,448.17
2018-03-01,IPRC Kigali,Kigali,Soap & Detergent,398,65.5,0,1,118.5,715.56
2018-04-01,IPRC Kigali,Kigali,Soap & Detergent,426,72.6,0,0,92.1,761.46
2018-05-01,IPRC Kigali,Kigali,Soap & Detergent,402,75.9,0,0,119.3,782.61
2018-06-01,IPRC Kigali,Kigali,Soap & Detergent,435,82.0,1,0,10.0,997.35
2018-07-01,IPRC Kigali,Kigali,Soap & Detergent,410,59.4,0,0,105.3,792.15
2018-08-01,IPRC Kigali,Kigali,Soap & Detergent,425,81.6,0,0,138.4,794.55
2018-09-01,IPRC Kigali,Kigali,Soap & Detergent,479,79.9,0,1,92.3,630.71
2018-10-01,IPRC Kigali,Kigali,Soap & Detergent,422,67.3,0,0,155.1,495.68
2018-11-01,IPRC Kigali,Kigali,Soap & Detergent,433,78.4,1,0,91.3,602.6
2018-12-01,IPRC Kigali,Kigali,Soap & Detergent,411,75.6,0,0,67.7,377.26
2019-01-01,IPRC Kigali,Kigali,Soap & Detergent,411,73.7,0,0,77.1,418.41
2019-02-01,IPRC Kigali,Kigali,Soap & Detergent,387,73.3,0,0,44.9,524.6
2019-03-01,IPRC Kigali,Kigali,Soap & Detergent,432,62.3,0,1,80.7,606.55
2019-04-01,IPRC Kigali,Kigali,Soap & Detergent,439,84.7,0,0,33.7,744.63
2019-05-01,IPRC Kigali,Kigali,Soap & Detergent,425,79.4,0,0,96.4,734.41
2019-06-01,IPRC Kigali,Kigali,Soap & Detergent,420,67.6,1,0,122.3,884.84
2019-07-01,IPRC Kigali,Kigali,Soap & Detergent,487,73.5,0,0,68.7,717.35
2019-08-01,IPRC Kigali,Kigali,Soap & Detergent,375,61.3,0,0,98.0,656.72
2019-09-01,IPRC Kigali,Kigali,Soap & Detergent,382,81.2,0,1,75.5,662.46
2019-10-01,IPRC Kigali,Kigali,Soap & Detergent,478,81.2,0,0,81.9,521.03
2019-11-01,IPRC Kigali,Kigali,Soap & Detergent,365,68.2,1,0,83.7,436.52
2019-12-01,IPRC Kigali,Kigali,Soap & Detergent,426,74.6,0,0,83.3,404.98
2020-01-01,IPRC Kigali,Kigali,Soap & Detergent,435,77.5,0,0,57.3,512.95
2020-02-01,IPRC Kigali,Kigali,Soap & Detergent,427,74.2,0,0,111.2,528.21
2020-03-01,IPRC Kigali,Kigali,Soap & Detergent,458,76.3,0,1,71.6,719.01
2020-04-01,IPRC Kigali,Kigali,Soap & Detergent,395,74.9,0,0,89.0,667.75
2020-05-01,IPRC Kigali,Kigali,Soap & Detergent,426,58.9,0,0,73.5,730.25
2020-06-01,IPRC Kigali,Kigali,Soap & Detergent,434,65.8,1,0,128.0,829.02
2020-07-01,IPRC Kigali,Kigali,Soap & Detergent,459,77.4,0,0,70.6,918.58
2020-08-01,IPRC Kigali,Kigali,Soap & Detergent,394,81.4,0,0,120.0,657.09
2020-09-01,IPRC Kigali,Kigali,Soap & Detergent,471,72.0,0,1,98.7,711.78
2020-10-01,IPRC Kigali,Kigali,Soap & Detergent,425,80.5,0,0,113.8,455.26
2020-11-01,IPRC Kigali,Kigali,Soap & Detergent,469,60.7,1,0,121.0,562.6
2020-12-01,IPRC Kigali,Kigali,Soap & Detergent,397,70.7,0,0,56.8,400.92
2021-01-01,IPRC Kigali,Kigali,Soap & Detergent,420,80.2,0,0,129.3,509.07
2021-02-01,IPRC Kigali,Kigali,Soap & Detergent,413,72.3,0,0,39.5,474.47
2021-03-01,IPRC Kigali,Kigali,Soap & Detergent,458,86.9,0,1,53.0,691.21
2021-04-01,IPRC Kigali,Kigali,Soap & Detergent,429,76.2,0,0,65.7,732.21
2021-05-01,IPRC Kigali,Kigali,Soap & Detergent,415,73.9,0,0,106.4,758.14
2021-06-01,IPRC Kigali,Kigali,Soap & Detergent,416,73.1,1,0,87.3,871.0
2021-07-01,IPRC Kigali,Kigali,Soap & Detergent,422,86.8,0,0,106.8,780.61
2021-08-01,IPRC Kigali,Kigali,Soap & Detergent,450,71.3,0,0,125.2,732.38
2021-09-01,IPRC Kigali,Kigali,Soap & Detergent,426,77.6,0,1,42.9,617.46
2021-10-01,IPRC Kigali,Kigali,Soap & Detergent,394,75.1,0,0,142.0,591.27
2021-11-01,IPRC Kigali,Kigali,Soap & Detergent,449,78.0,1,0,36.0,515.57
2021-12-01,IPRC Kigali,Kigali,Soap & Detergent,406,69.0,0,0,85.0,393.98
2022-01-01,IPRC Kigali,Kigali,Soap & Detergent,370,80.0,0,0,57.8,441.03
2022-02-01,IPRC Kigali,Kigali,Soap & Detergent,492,66.6,0,0,14.1,527.17
2022-03-01,IPRC Kigali,Kigali,Soap & Detergent,463,89.7,0,1,53.1,765.78
2022-04-01,IPRC Kigali,Kigali,Soap & Detergent,416,73.2,0,0,169.3,607.65
2022-05-01,IPRC Kigali,Kigali,Soap & Detergent,437,77.7,0,0,122.6,792.91
2022-06-01,IPRC Kigali,Kigali,Soap & Detergent,439,70.9,1,0,98.1,887.64
2022-07-01,IPRC Kigali,Kigali,Soap & Detergent,448,71.0,0,0,101.3,774.95
2022-08-01,IPRC Kigali,Kigali,Soap & Detergent,463,73.6,0,0,36.8,800.61
2022-09-01,IPRC Kigali,Kigali,Soap & Detergent,402,68.8,0,1,72.1,710.47
2022-10-01,IPRC Kigali,Kigali,Soap & Detergent,365,99.0,0,0,121.7,537.04
2022-11-01,IPRC Kigali,Kigali,Soap & Detergent,428,76.3,1,0,105.6,550.86
2022-12-01,IPRC Kigali,Kigali,Soap & Detergent,446,74.7,0,0,84.1,431.29
2023-01-01,IPRC Kigali,Kigali,Soap & Detergent,424,83.1,0,0,107.8,355.38
2023-02-01,IPRC Kigali,Kigali,Soap & Detergent,449,75.6,0,0,89.4,516.97
2023-03-01,IPRC Kigali,Kigali,Soap & Detergent,463,81.6,0,1,66.8,739.23
2023-04-01,IPRC Kigali,Kigali,Soap & Detergent,400,63.0,0,0,71.2,698.36
2023-05-01,IPRC Kigali,Kigali,Soap & Detergent,458,78.1,0,0,111.8,838.79
2023-06-01,IPRC Kigali,Kigali,Soap & Detergent,410,77.5,1,0,114.0,960.73
2023-07-01,IPRC Kigali,Kigali,Soap & Detergent,465,79.7,0,0,100.5,885.95
2023-08-01,IPRC Kigali,Kigali,Soap & Detergent,429,66.9,0,0,85.1,643.56
2023-09-01,IPRC Kigali,Kigali,Soap & Detergent,409,72.8,0,1,66.2,638.53
2023-10-01,IPRC Kigali,Kigali,Soap & Detergent,373,75.7,0,0,90.0,458.9
2023-11-01,IPRC Kigali,Kigali,Soap & Detergent,449,81.5,1,0,41.8,512.45
2023-12-01,IPRC Kigali,Kigali,Soap & Detergent,406,66.5,0,0,114.9,399.34
2018-01-01,IPRC Kigali,Kigali,Bed Linen,422,58.0,0,0,109.1,266.48
2018-02-01,IPRC Kigali,Kigali,Bed Linen,431,76.2,0,0,130.8,328.75
2018-03-01,IPRC Kigali,Kigali,Bed Linen,339,75.5,0,1,144.0,469.49
2018-04-01,IPRC Kigali,Kigali,Bed Linen,436,70.1,0,0,114.2,450.39
2018-05-01,IPRC Kigali,Kigali,Bed Linen,444,78.0,0,0,121.8,678.06
2018-06-01,IPRC Kigali,Kigali,Bed Linen,441,69.9,1,0,89.2,547.61
2018-07-01,IPRC Kigali,Kigali,Bed Linen,409,70.7,0,0,74.3,527.14
2018-08-01,IPRC Kigali,Kigali,Bed Linen,405,83.0,0,0,90.0,494.45
2018-09-01,IPRC Kigali,Kigali,Bed Linen,420,75.2,0,1,114.8,435.43
2018-10-01,IPRC Kigali,Kigali,Bed Linen,410,71.6,0,0,49.6,329.81
2018-11-01,IPRC Kigali,Kigali,Bed Linen,415,81.0,1,0,97.9,373.38
2018-12-01,IPRC Kigali,Kigali,Bed Linen,455,72.9,0,0,101.7,303.96
2019-01-01,IPRC Kigali,Kigali,Bed Linen,437,69.3,0,0,16.8,310.41
2019-02-01,IPRC Kigali,Kigali,Bed Linen,472,81.4,0,0,119.0,429.21
2019-03-01,IPRC Kigali,Kigali,Bed Linen,432,75.6,0,1,71.5,462.67
2019-04-01,IPRC Kigali,Kigali,Bed Linen,448,83.6,0,0,85.8,500.72
2019-05-01,IPRC Kigali,Kigali,Bed Linen,430,78.8,0,0,46.7,447.96
2019-06-01,IPRC Kigali,Kigali,Bed Linen,413,64.2,1,0,74.8,598.67
2019-07-01,IPRC Kigali,Kigali,Bed Linen,416,85.6,0,0,99.8,567.0
2019-08-01,IPRC Kigali,Kigali,Bed Linen,448,64.9,0,0,121.2,482.23
2019-09-01,IPRC Kigali,Kigali,Bed Linen,450,65.4,0,1,43.4,496.42
2019-10-01,IPRC Kigali,Kigali,Bed Linen,441,66.8,0,0,63.9,390.79
2019-11-01,IPRC Kigali,Kigali,Bed Linen,394,87.1,1,0,63.0,385.79
2019-12-01,IPRC Kigali,Kigali,Bed Linen,420,78.8,0,0,73.7,297.71
2020-01-01,IPRC Kigali,Kigali,Bed Linen,431,66.0,0,0,112.2,295.31
2020-02-01,IPRC Kigali,Kigali,Bed Linen,423,66.0,0,0,13.1,345.24
2020-03-01,IPRC Kigali,Kigali,Bed Linen,502,80.3,0,1,89.4,508.11
2020-04-01,IPRC Kigali,Kigali,Bed Linen,430,78.4,0,0,54.6,544.81
2020-05-01,IPRC Kigali,Kigali,Bed Linen,451,79.7,0,0,103.2,563.86
2020-06-01,IPRC Kigali,Kigali,Bed Linen,450,78.7,1,0,79.4,634.47
2020-07-01,IPRC Kigali,Kigali,Bed Linen,433,86.4,0,0,52.8,499.15
2020-08-01,IPRC Kigali,Kigali,Bed Linen,434,74.4,0,0,95.2,504.82
2020-09-01,IPRC Kigali,Kigali,Bed Linen,423,85.9,0,1,42.0,455.34
2020-10-01,IPRC Kigali,Kigali,Bed Linen,426,60.9,0,0,84.7,390.85
2020-11-01,IPRC Kigali,Kigali,Bed Linen,430,75.8,1,0,52.2,348.71
2020-12-01,IPRC Kigali,Kigali,Bed Linen,418,71.5,0,0,128.4,306.18
2021-01-01,IPRC Kigali,Kigali,Bed Linen,396,76.0,0,0,104.9,335.57
2021-02-01,IPRC Kigali,Kigali,Bed Linen,477,65.9,0,0,65.7,333.65
2021-03-01,IPRC Kigali,Kigali,Bed Linen,422,77.7,0,1,119.6,470.29
2021-04-01,IPRC Kigali,Kigali,Bed Linen,420,75.2,0,0,64.9,570.92
2021-05-01,IPRC Kigali,Kigali,Bed Linen,381,75.5,0,0,150.7,513.98
2021-06-01,IPRC Kigali,Kigali,Bed Linen,424,71.1,1,0,84.6,698.24
2021-07-01,IPRC Kigali,Kigali,Bed Linen,363,86.3,0,0,47.3,511.78
2021-08-01,IPRC Kigali,Kigali,Bed Linen,417,78.7,0,0,42.1,512.01
2021-09-01,IPRC Kigali,Kigali,Bed Linen,490,63.1,0,1,95.7,455.86
2021-10-01,IPRC Kigali,Kigali,Bed Linen,442,74.2,0,0,70.8,383.24
2021-11-01,IPRC Kigali,Kigali,Bed Linen,484,72.5,1,0,111.6,343.78
2021-12-01,IPRC Kigali,Kigali,Bed Linen,401,77.8,0,0,134.5,302.72
2022-01-01,IPRC Kigali,Kigali,Bed Linen,420,74.0,0,0,52.5,328.63
2022-02-01,IPRC Kigali,Kigali,Bed Linen,456,70.4,0,0,75.9,376.99
2022-03-01,IPRC Kigali,Kigali,Bed Linen,416,73.5,0,1,153.0,453.82
2022-04-01,IPRC Kigali,Kigali,Bed Linen,419,68.8,0,0,112.3,470.34
2022-05-01,IPRC Kigali,Kigali,Bed Linen,410,84.6,0,0,132.6,521.81
2022-06-01,IPRC Kigali,Kigali,Bed Linen,374,82.1,1,0,69.5,658.42
2022-07-01,IPRC Kigali,Kigali,Bed Linen,370,81.1,0,0,53.7,547.86
2022-08-01,IPRC Kigali,Kigali,Bed Linen,430,66.4,0,0,77.8,504.94
2022-09-01,IPRC Kigali,Kigali,Bed Linen,433,78.7,0,1,149.3,420.4
2022-10-01,IPRC Kigali,Kigali,Bed Linen,478,74.8,0,0,63.0,342.94
2022-11-01,IPRC Kigali,Kigali,Bed Linen,424,81.4,1,0,86.2,416.78
2022-12-01,IPRC Kigali,Kigali,Bed Linen,386,73.9,0,0,52.4,293.69
2023-01-01,IPRC Kigali,Kigali,Bed Linen,456,70.6,0,0,11.9,326.81
2023-02-01,IPRC Kigali,Kigali,Bed Linen,443,77.2,0,0,127.1,341.29
2023-03-01,IPRC Kigali,Kigali,Bed Linen,450,83.5,0,1,36.6,510.44
2023-04-01,IPRC Kigali,Kigali,Bed Linen,414,73.3,0,0,100.4,463.8
2023-05-01,IPRC Kigali,Kigali,Bed Linen,409,74.3,0,0,57.4,481.88
2023-06-01,IPRC Kigali,Kigali,Bed Linen,450,64.8,1,0,110.0,655.2
2023-07-01,IPRC Kigali,Kigali,Bed Linen,378,68.6,0,0,125.8,459.95
2023-08-01,IPRC Kigali,Kigali,Bed Linen,416,77.7,0,0,113.5,481.56
2023-09-01,IPRC Kigali,Kigali,Bed Linen,412,85.4,0,1,142.2,518.67
2023-10-01,IPRC Kigali,Kigali,Bed Linen,432,67.5,0,0,65.1,370.9
2023-11-01,IPRC Kigali,Kigali,Bed Linen,442,85.2,1,0,109.5,338.0
2023-12-01,IPRC Kigali,Kigali,Bed Linen,461,66.0,0,0,78.5,306.63
2018-01-01,IPRC Kigali,Kigali,F&B Stock,489,98.9,0,0,108.2,1293.62
2018-02-01,IPRC Kigali,Kigali,F&B Stock,446,81.1,0,0,80.4,1550.97
2018-03-01,IPRC Kigali,Kigali,F&B Stock,436,78.0,0,1,110.0,1775.29
2018-04-01,IPRC Kigali,Kigali,F&B Stock,455,69.1,0,0,73.3,1617.17
2018-05-01,IPRC Kigali,Kigali,F&B Stock,443,80.2,0,0,103.7,2264.82
2018-06-01,IPRC Kigali,Kigali,F&B Stock,429,79.3,1,0,57.2,2255.37
2018-07-01,IPRC Kigali,Kigali,F&B Stock,450,80.8,0,0,81.2,2004.85
2018-08-01,IPRC Kigali,Kigali,F&B Stock,384,71.1,0,0,116.7,1729.69
2018-09-01,IPRC Kigali,Kigali,F&B Stock,445,74.4,0,1,90.2,1621.03
2018-10-01,IPRC Kigali,Kigali,F&B Stock,450,77.4,0,0,104.8,1287.44
2018-11-01,IPRC Kigali,Kigali,F&B Stock,365,82.8,1,0,75.6,1163.13
2018-12-01,IPRC Kigali,Kigali,F&B Stock,450,70.9,0,0,121.8,1134.24
2019-01-01,IPRC Kigali,Kigali,F&B Stock,450,63.1,0,0,126.4,1133.24
2019-02-01,IPRC Kigali,Kigali,F&B Stock,418,75.1,0,0,36.7,1330.07
2019-03-01,IPRC Kigali,Kigali,F&B Stock,399,63.2,0,1,44.3,1700.68
2019-04-01,IPRC Kigali,Kigali,F&B Stock,411,86.3,0,0,73.9,1553.84
2019-05-01,IPRC Kigali,Kigali,F&B Stock,396,83.9,0,0,85.3,1838.44
2019-06-01,IPRC Kigali,Kigali,F&B Stock,434,78.0,1,0,123.5,2598.97
2019-07-01,IPRC Kigali,Kigali,F&B Stock,419,63.4,0,0,77.6,1867.83
2019-08-01,IPRC Kigali,Kigali,F&B Stock,401,66.3,0,0,100.3,1649.12
2019-09-01,IPRC Kigali,Kigali,F&B Stock,430,67.9,0,1,83.1,1522.79
2019-10-01,IPRC Kigali,Kigali,F&B Stock,456,82.3,0,0,34.6,1274.03
2019-11-01,IPRC Kigali,Kigali,F&B Stock,385,68.8,1,0,87.5,1074.07
2019-12-01,IPRC Kigali,Kigali,F&B Stock,402,66.0,0,0,96.2,1013.3
2020-01-01,IPRC Kigali,Kigali,F&B Stock,408,75.4,0,0,73.6,1086.43
2020-02-01,IPRC Kigali,Kigali,F&B Stock,480,84.7,0,0,51.0,1517.38
2020-03-01,IPRC Kigali,Kigali,F&B Stock,454,64.8,0,1,114.6,1872.42
2020-04-01,IPRC Kigali,Kigali,F&B Stock,396,66.7,0,0,120.5,1684.66
